team_id,team_market,team_name,team_abbr,player_id,player_name,position,primary_position,jersey_number,player_status,injury_id,injury_status,injury_type,injury_desc,injury_start,injury_update
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,d4bf1d64-870f-40fc-95a6-45ed8c1b8696,A.J. Puk,P,RP,33,D60,c83a0670-f576-4716-a9da-bd65749c4135,D60,Elbow,The Arizona Diamondbacks transferred LHP A.J. Puk from the 15-day injured list to the 60-day injured list with a left elbow inflammation.,2025-04-19,2025-05-01
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,c55e9b75-ed61-4ea6-8cad-ff10854f7c80,Blake Walston,P,SP,48,D60,b637023b-b347-4439-898f-b0bb2e93efa2,D60,Elbow,The Arizona Diamondbacks placed LHP Blake Walston on the 60-day injured list as he recovers from Tommy John surgery. He's expected to miss the 2025 season.,2025-03-23,2025-03-23
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,0b72206e-0b85-43b9-a836-8a538269c2e1,Christian Montes De Oca,P,RP,59,D60,962e04b0-d96c-49b6-a80c-0b8097290556,D60,Elbow,The Arizona Diamondbacks transferred RHP Christian Montes De Oca from the 15-day injured list to the 60-day injured list with a right elbow inflammation.,2025-06-10,2025-06-19
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,3ce2509f-eec9-4d02-aa76-0dce03029347,Corbin Burnes,P,SP,39,D60,6241cb53-b548-4599-8f07-1a0de03097bb,D60,Elbow,The Arizona Diamondbacks transferred RHP Corbin Burnes to the 60-day injured list with right elbow inflammation.,2025-06-02,2025-06-07
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,41de1f31-e472-4fdc-a0e3-082f81a51cef,Cristian Mena,P,SP,64,D60,4a03fdb1-7cbf-46d6-8f57-89ce34b07c09,D60,Shoulder,The Arizona Diamondbacks transferred RHP Cristian Mena from the 15-day injured list to the 60-day injured list with a right shoulder strain.,2025-06-07,2025-06-10
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,049f14e2-3e08-4485-8019-a3891d30501b,Justin Martinez,P,RP,63,D60,fcca8574-d2f6-4a78-9bc1-24c04e378a8f,D60,Elbow,The Arizona Diamondbacks placed RHP Justin Martinez on the 60-day injured list with a right UCL sprain.,2025-06-09,2025-06-15
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,016e7b25-5855-447a-aa10-10372bcc1fa3,Kevin Ginkel,P,RP,37,D60,a2a7e121-b15d-4998-9175-3d2bab044ad6,D60,Shoulder,The Arizona Diamondbacks transferred RHP Kevin Ginkel to the 60-day injured list with a sprained right shoulder.,2025-08-04,2025-08-06
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,0e9eddf6-e2b9-48e0-9f34-98e7f0c37988,Pavin Smith,IF,1B,26,D60,654504b3-e9de-4e37-844a-8019983af6a8,D60,Quadriceps,The Arizona Diamondbacks placed INF Pavin Smith on the 60-day injured list due to a left quad strain.,2025-08-27,2025-09-05
25507be1-6a68-4267-bd82-e097d94b359b,Arizona,Diamondbacks,AZ,7a0da377-a34c-42ba-ac84-5815ad1c0aae,Tommy Henry,P,RP,47,D60,c6d39806-8dce-4cfd-9a7b-4f585bf0c7d1,D60,Elbow,The Arizona Diamondbacks placed LHP Tommy Henry on the 60-day injured list due to left ulnar collateral ligament surgery.,2025-07-06,2025-07-06
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,d9026eb2-ed6d-427e-87e1-eaa4dbd82d70,AJ Smith-Shawver,P,SP,32,D60,e6461c78-49d2-4c84-a394-6c4265cb40ca,D60,Calf/Elbow,"The Atlanta Braves transferred RHP AJ Smith-Shawver on the 15-day injured list to the 60-day injured list due to a strained right elbow.
Smith-Shawver underwent Tommy John surgery and will miss the remainder of the 2025 season.",2025-05-29,2025-06-09
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,982edc12-b347-4998-80e4-5f088f2a3378,Aaron Bummer,P,RP,49,D60,df19cb7a-60e3-437d-9cfb-71f8df5a9c15,D60,Shoulder,The Atlanta Braves transferred LHP Aaron Bummer to the 60-day injured list due to a left shoulder inflammation.,2025-08-24,2025-09-18
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,4ee9e14f-2436-4ca4-a9c2-6557d8d86769,Austin Riley,IF,3B,27,D60,a4821379-3a93-48a0-9c1f-76cd5d63c915,D60,Abdominal,The Atlanta Braves transferred INF Austin Riley from the 10-day injured list to the 60-day injured list with a strained lower abdominal muscle.,2025-08-03,2025-09-01
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,5b716c3b-2a71-475d-bed9-09434d9b7744,Daysbel Hernández,P,RP,62,D60,4a1583fe-edbd-442c-b3ef-6dea07ac7e03,D60,Shoulder,The Atlanta Braves transferred RHP Daysbel Hernández to the 60-day injured list with right shoulder inflammation.,2025-09-09,2025-09-21
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,5a6101eb-bc40-47af-824a-0f9d1dbe2e0d,Grant Holmes,P,SP,66,D60,c95412d6-0d7f-4056-8857-a8af2798a292,D60,Elbow,The Atlanta Braves transferred RHP Grant Holmes to the 60-day injured list with right elbow inflammation.,2025-07-27,2025-07-27
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,bff726f2-15df-4bdf-80e1-211b284b299f,Jake Fraley,OF,RF,16,D60,24e6ac97-1a01-467b-a701-edd50449ef12,D60,Oblique,The Atlanta Braves transferred OF Jake Fraley from the 10-day injured list to the 60-day injured list with a strained right oblique muscle.,2025-09-11,2025-09-17
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,49812b41-643c-4356-b6eb-ffd29df4f653,Joe Jiménez,P,RP,77,D60,a694bc9e-157f-4daa-8713-7ee187f60d55,D60,Knee,The Atlanta Braves transferred RHP Joe Jiménez from 15-day injured list to the 60-day injured list as he recovers from knee surgery.,2025-03-24,2025-03-31
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,942dc231-6052-4410-9bad-e94e465bc914,Reynaldo López,P,SP,40,D60,ac0e8a6e-43ea-4877-96bf-eb0a7c4dbe56,D60,Shoulder,The Atlanta Braves transferred RHP Reynaldo López to the 60-day injured list as he recovers from arthroscopic shoulder surgery.,2025-03-31,2025-04-03
12079497-e414-450a-8bf2-29f91de646bf,Atlanta,Braves,ATL,312edbf0-0528-4e69-a3cb-1b0c26275965,Sean Murphy,C,C,12,D60,0f739979-bb13-4d9c-86a6-b33aae87d8d3,D60,Hip,The Atlanta Braves transferred C Sean Murphy from the 10-day injured list to the 60-day injured list with a right hip labral tear.,2025-09-08,2025-09-16
